id,player_api_id,player_name,player_fifa_api_id,birthday,height,weight,id:1,player_fifa_api_id:1,player_api_id:1,date,overall_rating,potential,preferred_foot,attacking_work_rate,defensive_work_rate,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
3377,319975,Filipe Augusto,207733,1993-08-12 00:00:00,182.88,168,103708,102084,3377,2015-09-25 00:00:00,69,69,right,high,medium,69,57,47,73,59,67,63,69,69,73,70,70,82,69,70,63,78,70,70,67,55,49,67,69,56,40,50,50,7,12,6,6,15
3377,319975,Filipe Augusto,207733,1993-08-12 00:00:00,182.88,168,103709,102084,3377,2015-09-21 00:00:00,69,69,right,high,medium,69,57,47,73,59,67,63,69,69,73,68,70,82,69,69,63,78,69,70,67,55,49,67,69,56,40,50,50,7,12,6,6,15
3377,319975,Filipe Augusto,207733,1993-08-12 00:00:00,182.88,168,103710,102084,3377,2015-04-10 00:00:00,68,68,right,high,medium,68,56,46,72,58,66,62,68,68,72,68,70,82,68,69,62,74,68,68,66,54,48,66,68,55,39,49,49,6,11,5,5,14
3377,319975,Filipe Augusto,207733,1993-08-12 00:00:00,182.88,168,103711,102084,3377,2015-03-20 00:00:00,69,69,right,high,medium,67,64,62,73,58,66,62,68,69,69,68,70,82,69,69,68,74,72,68,68,57,53,67,69,55,39,49,49,6,11,5,5,14
3377,319975,Filipe Augusto,207733,1993-08-12 00:00:00,182.88,168,103712,102084,3377,2014-11-14 00:00:00,69,69,right,high,medium,67,64,62,73,58,66,62,68,69,69,72,67,82,69,69,68,74,72,68,68,57,53,67,69,55,39,49,49,6,11,5,5,14
3377,319975,Filipe Augusto,207733,1993-08-12 00:00:00,182.88,168,103713,102084,3377,2014-10-17 00:00:00,69,69,right,high,medium,67,64,62,73,58,66,62,68,69,69,72,67,82,69,69,68,74,72,68,68,57,53,67,69,55,39,49,49,6,11,5,5,14
3377,319975,Filipe Augusto,207733,1993-08-12 00:00:00,182.88,168,103714,102084,3377,2014-09-18 00:00:00,69,69,right,high,medium,67,64,62,73,58,66,62,68,69,69,72,67,82,69,69,68,74,72,68,68,59,53,67,69,55,39,49,49,6,11,5,5,14
3377,319975,Filipe Augusto,207733,1993-08-12 00:00:00,182.88,168,103715,102084,3377,2014-07-18 00:00:00,70,70,right,high,medium,68,65,63,74,59,67,63,69,70,70,72,67,82,69,69,69,64,69,68,69,60,54,68,70,56,40,50,50,7,12,6,6,15
3377,319975,Filipe Augusto,207733,1993-08-12 00:00:00,182.88,168,103716,102084,3377,2014-04-25 00:00:00,70,70,right,high,medium,68,65,63,74,59,67,63,69,70,70,72,67,82,69,69,69,64,69,68,69,60,54,68,70,56,40,50,50,7,12,6,6,15
3377,319975,Filipe Augusto,207733,1993-08-12 00:00:00,182.88,168,103717,102084,3377,2014-03-21 00:00:00,70,70,right,high,medium,69,65,63,73,59,67,63,69,67,70,72,67,82,69,69,69,64,69,68,69,60,49,73,68,56,40,50,50,7,12,6,6,15
3377,319975,Filipe Augusto,207733,1993-08-12 00:00:00,182.88,168,103718,102084,3377,2014-01-31 00:00:00,70,70,right,high,medium,69,65,63,73,59,67,63,69,67,70,72,67,82,69,69,69,64,69,68,69,60,49,73,68,56,40,50,50,7,12,6,6,15
3377,319975,Filipe Augusto,207733,1993-08-12 00:00:00,182.88,168,103719,102084,3377,2013-12-13 00:00:00,70,70,right,high,medium,69,65,63,73,59,67,63,69,67,70,72,67,82,69,69,69,64,69,68,69,60,49,73,68,56,40,50,50,7,12,6,6,15
3377,319975,Filipe Augusto,207733,1993-08-12 00:00:00,182.88,168,103720,102084,3377,2013-11-01 00:00:00,71,71,right,high,medium,70,66,64,74,60,68,64,70,68,71,72,67,82,71,69,70,64,69,68,70,60,49,75,69,57,41,51,51,7,12,6,6,15
3377,319975,Filipe Augusto,207733,1993-08-12 00:00:00,182.88,168,103721,102084,3377,2013-09-27 00:00:00,71,71,right,high,medium,70,66,64,74,60,68,64,70,68,71,72,66,83,71,68,70,64,68,68,70,60,49,75,69,57,41,51,51,7,12,6,6,15
3377,319975,Filipe Augusto,207733,1993-08-12 00:00:00,182.88,168,103722,102084,3377,2013-09-20 00:00:00,72,72,right,high,medium,70,69,64,74,60,68,64,70,68,71,72,66,83,71,68,70,64,68,68,70,60,49,75,69,57,41,51,51,7,12,6,6,15
3377,319975,Filipe Augusto,207733,1993-08-12 00:00:00,182.88,168,103723,102084,3377,2013-05-31 00:00:00,69,69,right,high,medium,70,67,64,70,60,67,64,70,60,71,73,73,81,67,67,70,64,79,79,69,60,58,71,66,55,42,55,53,7,12,6,6,15
3377,319975,Filipe Augusto,207733,1993-08-12 00:00:00,182.88,168,103724,102084,3377,2013-05-24 00:00:00,69,69,right,high,medium,70,67,64,70,60,67,64,67,60,71,73,73,81,67,67,70,59,79,74,69,60,58,68,66,55,42,55,53,7,12,6,6,15
3377,319975,Filipe Augusto,207733,1993-08-12 00:00:00,182.88,168,103725,102084,3377,2013-05-10 00:00:00,69,69,right,high,medium,70,67,64,70,60,67,64,67,60,71,73,73,81,67,67,70,59,79,74,69,60,58,68,66,55,42,55,53,7,12,6,6,15
3377,319975,Filipe Augusto,207733,1993-08-12 00:00:00,182.88,168,103726,102084,3377,2013-04-05 00:00:00,66,66,right,high,medium,70,60,60,70,60,64,64,67,60,68,73,73,81,67,67,70,59,79,74,68,60,58,62,61,55,42,55,53,7,12,6,6,15
3377,319975,Filipe Augusto,207733,1993-08-12 00:00:00,182.88,168,103727,102084,3377,2013-03-28 00:00:00,66,66,right,medium,medium,70,60,60,70,60,64,64,67,60,68,73,73,81,67,67,70,59,79,74,68,60,58,62,61,55,42,55,53,7,12,6,6,15
3377,319975,Filipe Augusto,207733,1993-08-12 00:00:00,182.88,168,103728,102084,3377,2013-02-15 00:00:00,66,66,right,medium,medium,70,46,60,70,60,64,64,67,60,68,73,73,81,67,67,67,59,79,74,68,60,58,62,61,55,42,55,53,7,12,6,6,15
3377,319975,Filipe Augusto,207733,1993-08-12 00:00:00,182.88,168,103729,102084,3377,2012-08-31 00:00:00,65,65,right,medium,medium,70,46,60,70,60,64,64,67,60,68,73,73,81,67,67,67,59,79,74,68,60,58,58,61,55,42,55,53,7,12,6,6,15
3377,319975,Filipe Augusto,207733,1993-08-12 00:00:00,182.88,168,103730,102084,3377,2012-02-22 00:00:00,67,69,right,medium,medium,70,46,60,70,60,64,64,67,60,68,73,73,80,67,67,67,60,74,71,68,60,58,58,61,55,42,55,53,7,12,6,6,15
3377,319975,Filipe Augusto,207733,1993-08-12 00:00:00,182.88,168,103731,102084,3377,2011-08-30 00:00:00,67,69,right,medium,medium,70,46,60,70,60,64,64,67,60,68,73,73,80,67,67,67,59,74,71,68,60,58,58,61,55,42,55,53,7,12,6,6,15
3377,319975,Filipe Augusto,207733,1993-08-12 00:00:00,182.88,168,103732,102084,3377,2011-02-22 00:00:00,67,75,right,medium,medium,70,46,60,70,60,64,64,67,60,68,73,73,68,67,72,67,62,75,71,68,60,58,58,61,55,42,55,53,7,12,6,6,15
3377,319975,Filipe Augusto,207733,1993-08-12 00:00:00,182.88,168,103733,102084,3377,2010-08-30 00:00:00,67,75,right,medium,medium,70,46,60,70,60,64,64,67,60,68,70,70,68,67,72,67,62,75,71,68,60,58,58,61,55,42,55,53,7,12,6,6,15
3377,319975,Filipe Augusto,207733,1993-08-12 00:00:00,182.88,168,103734,102084,3377,2009-08-30 00:00:00,59,67,right,medium,medium,56,46,65,61,60,69,64,67,68,56,46,35,68,37,72,67,62,61,62,68,49,59,58,61,63,52,35,53,10,20,68,20,20
3377,319975,Filipe Augusto,207733,1993-08-12 00:00:00,182.88,168,103735,102084,3377,2008-08-30 00:00:00,59,67,right,medium,medium,56,46,65,61,60,69,64,67,68,56,46,35,68,37,72,67,62,61,62,68,49,59,58,61,63,52,35,53,10,20,68,20,20
3377,319975,Filipe Augusto,207733,1993-08-12 00:00:00,182.88,168,103736,102084,3377,2007-08-30 00:00:00,44,51,right,medium,medium,36,46,65,35,60,67,64,60,42,45,46,35,68,37,72,65,62,41,43,62,39,42,48,61,45,52,35,53,10,20,42,20,20
3377,319975,Filipe Augusto,207733,1993-08-12 00:00:00,182.88,168,103737,102084,3377,2007-02-22 00:00:00,44,51,right,medium,medium,36,46,65,35,60,67,64,60,42,45,46,35,68,37,72,65,62,41,43,62,39,42,48,61,45,52,35,53,10,20,42,20,20
5192,101588,Jonathan Reis,182878,1989-06-06 00:00:00,182.88,181,109237,13119,5192,2010-08-30 00:00:00,72,74,right,None,o,67,69,69,73,64,68,57,67,69,74,75,74,80,73,72,71,72,76,71,69,71,31,74,75,57,58,60,51,6,5,15,7,8
5192,101588,Jonathan Reis,182878,1989-06-06 00:00:00,182.88,181,109238,13119,5192,2009-08-30 00:00:00,72,74,right,None,o,67,69,69,73,64,68,57,67,69,74,75,74,80,73,72,71,72,76,71,69,71,73,73,75,74,58,60,51,8,23,69,23,23
5192,101588,Jonathan Reis,182878,1989-06-06 00:00:00,182.88,181,109239,13119,5192,2007-08-30 00:00:00,72,74,right,None,o,67,69,69,73,64,68,57,67,69,74,75,74,80,73,72,71,72,76,71,69,71,73,73,75,74,58,60,51,8,23,69,23,23
5192,101588,Jonathan Reis,182878,1989-06-06 00:00:00,182.88,181,109240,13119,5192,2007-02-22 00:00:00,68,73,right,None,o,62,51,66,70,64,75,57,62,52,70,73,79,80,64,72,62,72,78,79,69,69,73,73,75,62,58,60,51,8,13,52,9,6
3204,39540,Fabio Quagliarella,159261,1983-01-31 00:00:00,180.34,174,109380,147455,3204,2015-07-03 00:00:00,73,73,right,medium,low,70,66,58,73,65,76,75,70,71,79,72,70,78,74,85,77,54,33,62,73,56,45,67,73,69,23,43,31,8,14,9,11,11
3204,39540,Fabio Quagliarella,159261,1983-01-31 00:00:00,180.34,174,109381,147455,3204,2015-05-15 00:00:00,73,73,right,medium,low,70,66,58,73,65,76,75,70,71,79,72,70,78,74,85,77,54,33,62,73,56,45,67,73,69,23,43,31,8,14,9,11,11
3204,39540,Fabio Quagliarella,159261,1983-01-31 00:00:00,180.34,174,109382,147455,3204,2014-09-18 00:00:00,73,73,right,medium,low,70,66,58,73,65,76,75,70,71,79,72,70,78,74,85,77,54,33,62,73,56,45,67,73,76,23,43,31,8,14,9,11,11
3204,39540,Fabio Quagliarella,159261,1983-01-31 00:00:00,180.34,174,109383,147455,3204,2014-01-24 00:00:00,73,73,right,medium,low,70,66,58,73,65,76,75,70,71,79,72,70,78,74,85,77,54,33,62,73,56,45,67,73,76,23,43,31,8,14,9,11,11
3204,39540,Fabio Quagliarella,159261,1983-01-31 00:00:00,180.34,174,109384,147455,3204,2014-01-17 00:00:00,77,77,right,medium,low,72,66,58,73,65,84,75,70,75,79,76,70,78,74,85,81,54,33,48,80,56,45,73,73,76,23,43,31,8,14,9,11,11
3204,39540,Fabio Quagliarella,159261,1983-01-31 00:00:00,180.34,174,109385,147455,3204,2013-12-13 00:00:00,77,77,right,medium,low,72,68,58,73,65,84,75,70,75,79,76,70,78,74,85,81,54,33,48,80,59,51,74,73,76,35,43,31,8,14,9,11,11
3204,39540,Fabio Quagliarella,159261,1983-01-31 00:00:00,180.34,174,109386,147455,3204,2013-11-22 00:00:00,78,78,right,medium,low,72,68,58,78,65,84,75,70,75,79,76,70,78,79,85,81,54,33,52,80,59,51,74,81,76,35,43,31,8,14,9,11,11
3204,39540,Fabio Quagliarella,159261,1983-01-31 00:00:00,180.34,174,109387,147455,3204,2013-11-01 00:00:00,78,78,right,medium,low,72,68,58,78,65,84,75,70,75,79,78,70,78,79,85,81,54,33,52,80,59,51,74,81,76,35,43,31,8,14,9,11,11
3204,39540,Fabio Quagliarella,159261,1983-01-31 00:00:00,180.34,174,109388,147455,3204,2013-10-11 00:00:00,78,78,right,medium,low,72,68,58,78,65,84,75,70,75,79,78,70,78,79,85,82,54,33,52,80,59,51,74,81,76,35,43,31,8,14,9,11,11
3204,39540,Fabio Quagliarella,159261,1983-01-31 00:00:00,180.34,174,109389,147455,3204,2013-09-27 00:00:00,78,78,right,medium,low,72,68,58,78,65,84,75,70,75,79,78,70,78,79,85,82,54,33,54,80,59,51,74,81,76,35,43,31,8,14,9,11,11
3204,39540,Fabio Quagliarella,159261,1983-01-31 00:00:00,180.34,174,109390,147455,3204,2013-09-20 00:00:00,78,78,right,medium,low,72,68,58,78,65,84,75,70,75,79,78,70,78,80,85,82,54,33,54,80,59,51,74,81,76,35,43,31,8,14,9,11,11
3204,39540,Fabio Quagliarella,159261,1983-01-31 00:00:00,180.34,174,109391,147455,3204,2013-05-10 00:00:00,79,79,right,medium,low,73,70,58,80,65,83,75,68,75,83,79,76,81,82,83,82,54,59,55,82,59,51,78,82,76,35,43,31,8,14,9,11,11
3204,39540,Fabio Quagliarella,159261,1983-01-31 00:00:00,180.34,174,109392,147455,3204,2013-05-03 00:00:00,80,80,right,medium,low,75,70,58,80,65,83,75,68,75,84,79,77,81,82,83,82,54,59,55,82,59,51,78,82,76,35,43,31,8,14,9,11,11
3204,39540,Fabio Quagliarella,159261,1983-01-31 00:00:00,180.34,174,109393,147455,3204,2013-04-12 00:00:00,80,80,right,medium,low,78,70,58,80,65,83,75,68,75,84,79,77,81,84,83,82,54,59,55,82,59,51,78,83,76,35,43,31,8,14,9,11,11
3204,39540,Fabio Quagliarella,159261,1983-01-31 00:00:00,180.34,174,109394,147455,3204,2013-04-05 00:00:00,81,81,right,medium,low,77,71,58,80,65,84,75,68,75,85,79,77,81,84,83,82,54,59,55,83,59,51,78,83,76,35,43,31,8,14,9,11,11
3204,39540,Fabio Quagliarella,159261,1983-01-31 00:00:00,180.34,174,109395,147455,3204,2013-03-15 00:00:00,81,81,right,medium,low,77,71,58,80,65,84,75,68,75,85,79,77,81,84,83,82,54,59,55,83,59,51,78,83,76,35,43,31,8,14,9,11,11
3204,39540,Fabio Quagliarella,159261,1983-01-31 00:00:00,180.34,174,109396,147455,3204,2013-02-22 00:00:00,81,81,right,medium,low,77,71,58,80,65,84,75,68,75,85,79,77,81,84,83,82,54,59,55,83,59,51,78,83,76,35,43,31,8,14,9,11,11
3204,39540,Fabio Quagliarella,159261,1983-01-31 00:00:00,180.34,174,109397,147455,3204,2013-02-15 00:00:00,81,81,right,medium,low,77,71,58,80,65,84,75,68,75,85,79,77,81,84,83,82,54,53,55,83,59,51,78,83,76,35,43,31,8,14,9,11,11
3204,39540,Fabio Quagliarella,159261,1983-01-31 00:00:00,180.34,174,109398,147455,3204,2012-08-31 00:00:00,81,81,right,medium,medium,77,73,58,82,68,85,78,68,75,85,79,78,82,86,84,83,54,62,55,84,61,56,77,83,76,35,43,40,8,14,9,11,11
3204,39540,Fabio Quagliarella,159261,1983-01-31 00:00:00,180.34,174,109399,147455,3204,2012-02-22 00:00:00,80,80,right,medium,medium,77,72,65,80,65,82,76,68,73,82,79,78,81,84,77,80,64,67,57,83,69,54,78,80,62,53,54,57,8,14,9,11,11
3204,39540,Fabio Quagliarella,159261,1983-01-31 00:00:00,180.34,174,109400,147455,3204,2011-08-30 00:00:00,80,82,right,high,medium,77,71,65,79,65,82,75,68,73,84,82,79,82,77,79,80,67,69,56,84,69,50,78,79,62,53,54,57,8,14,9,11,11
3204,39540,Fabio Quagliarella,159261,1983-01-31 00:00:00,180.34,174,109401,147455,3204,2011-02-22 00:00:00,79,82,right,high,medium,78,73,65,77,63,80,75,68,76,80,82,80,79,77,76,80,66,74,72,84,69,50,78,78,62,53,54,57,8,14,9,11,11
3204,39540,Fabio Quagliarella,159261,1983-01-31 00:00:00,180.34,174,109402,147455,3204,2010-08-30 00:00:00,79,82,right,high,medium,78,73,65,77,63,80,75,68,76,80,82,80,79,77,76,80,66,74,72,84,69,50,78,78,62,53,54,57,8,14,9,11,11
3204,39540,Fabio Quagliarella,159261,1983-01-31 00:00:00,180.34,174,109403,147455,3204,2010-02-22 00:00:00,78,82,right,high,medium,78,73,65,77,63,80,75,68,76,80,82,80,79,76,76,80,66,76,74,83,69,70,75,78,77,53,54,57,8,24,76,24,24
3204,39540,Fabio Quagliarella,159261,1983-01-31 00:00:00,180.34,174,109404,147455,3204,2009-08-30 00:00:00,76,78,left,high,medium,75,75,65,77,63,76,75,68,70,77,76,76,79,75,76,79,66,77,66,76,54,69,75,78,72,52,54,57,7,24,70,24,24
3204,39540,Fabio Quagliarella,159261,1983-01-31 00:00:00,180.34,174,109405,147455,3204,2009-02-22 00:00:00,74,75,left,high,medium,71,75,65,76,63,75,75,68,68,76,74,76,79,71,76,79,66,77,64,76,53,65,71,78,67,50,54,57,7,24,68,24,24
3204,39540,Fabio Quagliarella,159261,1983-01-31 00:00:00,180.34,174,109406,147455,3204,2008-08-30 00:00:00,72,75,left,high,medium,71,70,62,72,63,73,75,68,68,74,74,76,79,71,76,78,66,77,64,73,53,65,71,78,64,50,54,57,7,24,68,24,24
3204,39540,Fabio Quagliarella,159261,1983-01-31 00:00:00,180.34,174,109407,147455,3204,2007-08-30 00:00:00,76,80,left,high,medium,70,72,67,77,63,78,75,68,71,80,74,73,79,70,76,78,66,80,67,78,50,74,78,78,64,36,39,57,10,24,71,24,24
3204,39540,Fabio Quagliarella,159261,1983-01-31 00:00:00,180.34,174,109408,147455,3204,2007-02-22 00:00:00,74,75,left,high,medium,64,61,40,69,63,78,75,59,58,85,72,70,79,68,76,57,66,78,62,61,46,74,78,78,59,36,39,57,10,13,58,11,11
8881,208986,Rene Sterckx,199698,1991-01-18 00:00:00,177.8,159,111799,158994,8881,2016-03-10 00:00:00,64,64,right,medium,medium,66,37,55,60,60,54,61,53,59,65,76,76,72,67,71,64,69,77,65,38,66,51,65,56,57,60,60,62,12,8,11,13,12
8881,208986,Rene Sterckx,199698,1991-01-18 00:00:00,177.8,159,111800,158994,8881,2016-01-07 00:00:00,64,64,right,medium,medium,66,37,55,60,60,54,61,53,59,65,76,76,72,67,71,64,69,77,65,38,66,51,65,56,57,60,60,62,12,8,11,13,12
8881,208986,Rene Sterckx,199698,1991-01-18 00:00:00,177.8,159,111801,158994,8881,2015-10-16 00:00:00,64,64,right,medium,medium,66,37,55,60,60,54,61,53,59,65,76,76,72,67,71,64,69,77,65,38,66,51,65,56,57,60,60,62,12,8,11,13,12
8881,208986,Rene Sterckx,199698,1991-01-18 00:00:00,177.8,159,111802,158994,8881,2015-10-02 00:00:00,64,64,right,medium,medium,66,37,55,60,60,54,61,53,59,65,76,76,72,67,71,64,69,77,65,38,66,51,65,56,57,60,60,62,12,8,11,13,12
8881,208986,Rene Sterckx,199698,1991-01-18 00:00:00,177.8,159,111803,158994,8881,2015-09-21 00:00:00,64,64,right,medium,medium,66,51,55,60,60,54,61,53,59,65,76,76,72,67,71,64,69,77,65,38,66,51,65,56,57,60,60,62,12,8,11,13,12
8881,208986,Rene Sterckx,199698,1991-01-18 00:00:00,177.8,159,111804,158994,8881,2013-05-24 00:00:00,64,64,right,medium,medium,66,51,55,60,60,54,61,53,59,65,76,76,72,67,71,64,69,77,65,38,66,51,65,56,57,60,60,62,12,8,11,13,12
8881,208986,Rene Sterckx,199698,1991-01-18 00:00:00,177.8,159,111805,158994,8881,2013-04-05 00:00:00,64,68,right,medium,medium,66,51,55,60,60,54,61,53,59,65,76,76,72,67,71,64,69,77,65,38,66,51,65,56,57,60,60,62,12,8,11,13,12
8881,208986,Rene Sterckx,199698,1991-01-18 00:00:00,177.8,159,111806,158994,8881,2013-03-08 00:00:00,62,68,right,medium,medium,66,51,55,60,60,54,61,53,59,65,76,76,72,67,71,64,65,77,61,38,66,51,65,50,57,51,60,58,12,8,11,13,12
8881,208986,Rene Sterckx,199698,1991-01-18 00:00:00,177.8,159,111807,158994,8881,2013-02-15 00:00:00,66,66,right,medium,medium,67,51,55,60,60,54,61,53,61,65,76,88,72,67,71,64,65,77,61,38,68,51,65,50,57,48,57,55,12,8,11,13,12
8881,208986,Rene Sterckx,199698,1991-01-18 00:00:00,177.8,159,111808,158994,8881,2012-02-22 00:00:00,66,66,right,medium,medium,67,51,55,60,60,54,61,53,61,65,76,88,72,67,71,64,65,77,61,38,68,51,65,50,57,48,57,55,12,8,11,13,12
8881,208986,Rene Sterckx,199698,1991-01-18 00:00:00,177.8,159,111809,158994,8881,2011-08-30 00:00:00,66,66,right,medium,medium,67,51,55,60,60,54,61,53,61,65,76,88,68,67,71,64,65,77,61,38,68,51,65,50,57,48,57,55,12,8,11,13,12
8881,208986,Rene Sterckx,199698,1991-01-18 00:00:00,177.8,159,111810,158994,8881,2011-02-22 00:00:00,72,78,right,medium,medium,74,56,55,70,60,73,70,54,68,73,81,81,78,67,68,70,67,72,69,64,72,51,65,66,66,53,57,55,12,8,11,13,12
8881,208986,Rene Sterckx,199698,1991-01-18 00:00:00,177.8,159,111811,158994,8881,2010-08-30 00:00:00,73,78,right,medium,medium,75,56,55,70,60,74,70,54,63,74,81,82,77,72,68,71,67,75,69,64,69,54,72,70,66,58,64,62,12,8,11,13,12
8881,208986,Rene Sterckx,199698,1991-01-18 00:00:00,177.8,159,111812,158994,8881,2009-08-30 00:00:00,75,78,right,medium,medium,75,65,57,74,60,74,70,60,73,73,85,83,77,72,68,76,67,79,69,65,69,74,74,70,73,60,62,62,10,20,73,20,20
8881,208986,Rene Sterckx,199698,1991-01-18 00:00:00,177.8,159,111813,158994,8881,2009-02-22 00:00:00,75,76,right,medium,medium,74,60,57,75,60,75,70,59,71,74,83,81,77,78,68,72,67,76,69,60,69,73,74,70,75,60,62,62,6,20,71,20,20
8881,208986,Rene Sterckx,199698,1991-01-18 00:00:00,177.8,159,111814,158994,8881,2008-08-30 00:00:00,73,76,right,medium,medium,72,68,57,73,60,72,70,59,69,74,78,76,77,74,68,72,67,76,66,68,70,66,68,70,65,44,53,62,6,20,69,20,20
8881,208986,Rene Sterckx,199698,1991-01-18 00:00:00,177.8,159,111815,158994,8881,2007-08-30 00:00:00,63,64,right,medium,medium,72,68,60,64,60,63,70,52,59,73,63,50,77,57,68,64,67,49,47,67,53,54,49,70,51,48,65,62,6,20,59,20,20
8881,208986,Rene Sterckx,199698,1991-01-18 00:00:00,177.8,159,111816,158994,8881,2007-02-22 00:00:00,63,64,right,medium,medium,72,68,60,64,60,63,70,51,59,73,63,50,77,57,68,64,67,49,47,67,53,54,49,70,51,48,65,62,6,14,59,6,14
8780,489959,Rai Vloet,221120,1995-05-08 00:00:00,187.96,168,111905,199964,8780,2016-05-05 00:00:00,69,72,right,medium,low,64,70,67,65,57,68,62,69,64,65,83,84,78,68,63,80,66,69,75,67,66,21,72,64,67,19,20,18,7,9,16,8,7
8780,489959,Rai Vloet,221120,1995-05-08 00:00:00,187.96,168,111906,199964,8780,2016-04-28 00:00:00,69,72,right,medium,low,64,70,67,65,57,68,62,69,64,65,83,84,78,68,63,80,66,69,75,67,42,21,72,59,67,19,20,18,7,9,16,8,7
8780,489959,Rai Vloet,221120,1995-05-08 00:00:00,187.96,168,111907,199964,8780,2016-01-14 00:00:00,69,72,right,medium,low,64,70,67,65,57,68,62,69,64,65,83,84,78,68,63,80,66,69,75,67,42,21,72,59,67,19,20,18,7,9,16,8,7
8780,489959,Rai Vloet,221120,1995-05-08 00:00:00,187.96,168,111908,199964,8780,2015-11-26 00:00:00,68,71,right,medium,low,66,70,71,65,57,68,62,69,64,65,83,84,78,68,63,80,66,69,75,67,52,21,66,59,67,19,20,18,7,9,16,8,7
8780,489959,Rai Vloet,221120,1995-05-08 00:00:00,187.96,168,111909,199964,8780,2015-11-19 00:00:00,68,71,right,medium,low,66,70,71,65,57,68,62,69,64,65,83,84,78,68,63,80,66,69,75,67,52,21,61,59,67,19,20,18,7,9,16,8,7
8780,489959,Rai Vloet,221120,1995-05-08 00:00:00,187.96,168,111910,199964,8780,2015-09-21 00:00:00,68,71,right,medium,low,66,70,71,65,57,68,62,69,64,65,83,84,78,68,63,80,66,69,75,67,52,21,61,59,67,19,20,18,7,9,16,8,7
8780,489959,Rai Vloet,221120,1995-05-08 00:00:00,187.96,168,111911,199964,8780,2015-07-31 00:00:00,66,69,right,medium,low,61,61,62,64,56,64,61,68,63,64,83,84,78,67,64,79,65,69,75,62,51,20,60,58,66,25,25,25,6,8,15,7,6
8780,489959,Rai Vloet,221120,1995-05-08 00:00:00,187.96,168,111912,199964,8780,2015-07-24 00:00:00,69,73,right,medium,low,61,70,71,64,56,64,61,68,63,64,83,84,78,67,64,79,65,69,75,67,51,20,60,58,66,25,25,25,6,8,15,7,6
8780,489959,Rai Vloet,221120,1995-05-08 00:00:00,187.96,168,111913,199964,8780,2015-07-03 00:00:00,66,69,right,medium,low,61,61,62,64,56,64,61,68,63,64,83,84,78,67,64,79,65,69,75,62,51,20,60,58,66,25,25,25,6,8,15,7,6
8780,489959,Rai Vloet,221120,1995-05-08 00:00:00,187.96,168,111914,199964,8780,2015-06-12 00:00:00,66,69,right,medium,low,61,61,62,64,56,64,61,68,63,64,83,84,78,67,64,79,65,69,75,62,51,20,60,58,66,25,25,25,6,8,15,7,6
8780,489959,Rai Vloet,221120,1995-05-08 00:00:00,187.96,168,111915,199964,8780,2015-04-17 00:00:00,66,69,right,medium,low,61,61,62,64,56,64,61,68,63,64,83,84,78,67,64,79,65,69,75,62,51,20,60,58,66,25,25,25,6,8,15,7,6
8780,489959,Rai Vloet,221120,1995-05-08 00:00:00,187.96,168,111916,199964,8780,2015-03-20 00:00:00,65,68,right,medium,low,53,60,58,59,56,62,61,68,57,64,83,84,76,67,64,79,65,69,72,62,51,20,60,59,66,25,25,25,6,8,15,7,6
8780,489959,Rai Vloet,221120,1995-05-08 00:00:00,187.96,168,111917,199964,8780,2014-11-14 00:00:00,65,68,right,medium,low,48,60,54,55,56,57,61,68,46,58,84,85,72,67,58,79,65,69,72,58,51,32,67,48,66,36,33,34,6,8,15,7,6
8780,489959,Rai Vloet,221120,1995-05-08 00:00:00,187.96,168,111918,199964,8780,2014-10-31 00:00:00,65,68,right,medium,low,48,60,54,55,56,57,61,68,46,58,84,85,72,67,58,79,65,69,72,58,51,32,67,48,66,36,33,34,6,8,15,7,6
8780,489959,Rai Vloet,221120,1995-05-08 00:00:00,187.96,168,111919,199964,8780,2014-09-18 00:00:00,65,68,right,medium,low,48,60,54,55,56,57,61,75,46,58,84,85,72,67,58,79,65,69,72,58,51,32,67,48,66,36,33,34,6,8,15,7,6
8780,489959,Rai Vloet,221120,1995-05-08 00:00:00,187.96,168,111920,199964,8780,2014-08-08 00:00:00,65,68,right,medium,low,48,60,54,55,56,57,61,75,46,58,84,85,72,67,58,79,65,69,72,58,51,32,67,48,66,36,33,34,6,8,15,7,6
8780,489959,Rai Vloet,221120,1995-05-08 00:00:00,187.96,168,111921,199964,8780,2014-07-25 00:00:00,65,68,right,medium,low,48,60,54,55,56,57,61,75,46,58,84,85,72,67,67,79,65,69,72,58,51,32,67,48,66,36,33,34,6,8,15,7,6
8780,489959,Rai Vloet,221120,1995-05-08 00:00:00,187.96,168,111922,199964,8780,2014-07-18 00:00:00,65,68,right,medium,low,48,60,54,55,56,57,61,75,46,58,84,85,72,67,67,79,65,69,72,58,51,32,67,48,66,36,67,34,6,8,15,7,6
8780,489959,Rai Vloet,221120,1995-05-08 00:00:00,187.96,168,111923,199964,8780,2014-06-06 00:00:00,68,73,right,medium,medium,48,65,60,59,67,64,72,77,46,66,80,83,64,67,65,79,65,73,77,68,51,32,65,48,66,36,41,34,6,8,15,7,6
